"YearStart","YearEnd","Race/Ethnicity","Sample_Size"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","3176.0"
"2021","2021","White, non-Latinx","13055.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","50.0"
"2021","2021","Latinx","780.0"
"2021","2021","White, non-Latinx","28415.0"
"2021","2021","White, non-Latinx","4100.0"
"2021","2021","Black, non-Latinx","1124.0"
"2021","2021","Other, non-Latinx","61.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","399.0"
"2021","2021","Asian, non-Latinx","98.0"
"2021","2021","Other, non-Latinx","1157.0"
"2021","2021","Latinx","499.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","6317.0"
"2021","2021","White, non-Latinx","5172.0"
"2021","2021","Other, non-Latinx","179.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","321722.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Black, non-Latinx","699.0"
"2021","2021","Other, non-Latinx","130.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Asian, non-Latinx","175.0"
"2021","2021","Other, non-Latinx","54.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","184.0"
"2021","2021","Other, non-Latinx","199.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","71.0"
"2021","2021","Other, non-Latinx","163.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Black, non-Latinx","208.0"
"2021","2021","Black, non-Latinx","779.0"
"2021","2021","Latinx","657.0"
"2021","2021","White, non-Latinx","3572.0"
"2021","2021","Other, non-Latinx","241.0"
"2021","2021","Black, non-Latinx","173.0"
"2021","2021","Latinx","28887.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","60.0"
"2021","2021","Other, non-Latinx","115.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","67.0"
"2021","2021","Other, non-Latinx","103.0"
"2021","2021","Other, non-Latinx","181.0"
"2021","2021","Other, non-Latinx","129.0"
"2021","2021","White, non-Latinx","1702.0"
"2021","2021","Black, non-Latinx","620.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","164.0"
"2021","2021","Black, non-Latinx","63.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","4869.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","466.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","96.0"
"2021","2021","Other, non-Latinx","263.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","174.0"
"2021","2021","Latinx","178.0"
"2021","2021","Other, non-Latinx","131.0"
"2021","2021","Other, non-Latinx","1157.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","2471.0"
"2021","2021","Other, non-Latinx","154.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","434.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","9534.0"
"2021","2021","Other, non-Latinx","60.0"
"2021","2021","White, non-Latinx","9333.0"
"2021","2021","White, non-Latinx","2850.0"
"2021","2021","Black, non-Latinx","586.0"
"2021","2021","Latinx","133.0"
"2021","2021","Black, non-Latinx","433.0"
"2021","2021","Latinx","174.0"
"2021","2021","Asian, non-Latinx","76.0"
"2021","2021","Other, non-Latinx","107.0"
"2021","2021","Other, non-Latinx","265.0"
"2021","2021","Black, non-Latinx","693.0"
"2021","2021","Other, non-Latinx","7780.0"
"2021","2021","White, non-Latinx","3466.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","102.0"
"2021","2021","Latinx","290.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","107.0"
"2021","2021","Black, non-Latinx","1727.0"
"2021","2021","Latinx","298.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","874.0"
"2021","2021","Latinx","376.0"
"2021","2021","Black, non-Latinx","1571.0"
"2021","2021","Latinx","373.0"
"2021","2021","Latinx",""
"2021","2021","White, non-Latinx","3113.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","85.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","1930.0"
"2021","2021","Other, non-Latinx","55.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Latinx",""
"2021","2021","White, non-Latinx","4291.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","1727.0"
"2021","2021","Other, non-Latinx","106.0"
"2021","2021","Other, non-Latinx","138.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","83.0"
"2021","2021","Asian, non-Latinx","107.0"
"2021","2021","Asian, non-Latinx","9012.0"
"2021","2021","Black, non-Latinx","667.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","2577.0"
"2021","2021","White, non-Latinx","2909.0"
"2021","2021","Other, non-Latinx","68.0"
"2021","2021","White, non-Latinx","4440.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Black, non-Latinx","342.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","1697.0"
"2021","2021","Black, non-Latinx","473.0"
"2021","2021","Latinx","154.0"
"2021","2021","Latinx","230.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","6369.0"
"2021","2021","Asian, non-Latinx","63.0"
"2021","2021","Asian, non-Latinx","433.0"
"2021","2021","Other, non-Latinx","294.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","527.0"
"2021","2021","Black, non-Latinx","438.0"
"2021","2021","Black, non-Latinx","939.0"
"2021","2021","Latinx","791.0"
"2021","2021","Latinx","260.0"
"2021","2021","Black, non-Latinx","779.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","177.0"
"2021","2021","Asian, non-Latinx","130.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","129.0"
"2021","2021","Other, non-Latinx","86.0"
"2021","2021","White, non-Latinx","5228.0"
"2021","2021","Other, non-Latinx","96.0"
"2021","2021","Other, non-Latinx","136.0"
"2021","2021","Asian, non-Latinx","500.0"
"2021","2021","Other, non-Latinx","79.0"
"2021","2021","White, non-Latinx","6181.0"
"2021","2021","Latinx","1524.0"
"2021","2021","White, non-Latinx","7250.0"
"2021","2021","Asian, non-Latinx","155.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","144.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","63.0"
"2021","2021","Other, non-Latinx","122.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","75.0"
"2021","2021","Other, non-Latinx","74.0"
"2021","2021","Asian, non-Latinx","96.0"
"2021","2021","Other, non-Latinx","139.0"
"2021","2021","Other, non-Latinx","136.0"
"2021","2021","Other, non-Latinx","94.0"
"2021","2021","White, non-Latinx","12008.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","119.0"
"2021","2021","Asian, non-Latinx","87.0"
"2021","2021","White, non-Latinx","7825.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","105.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","672.0"
"2021","2021","Black, non-Latinx","65.0"
"2021","2021","Latinx","231.0"
"2021","2021","White, non-Latinx","3922.0"
"2021","2021","Other, non-Latinx","197.0"
"2021","2021","Black, non-Latinx","1039.0"
"2021","2021","Asian, non-Latinx","70.0"
"2021","2021","Black, non-Latinx","633.0"
"2021","2021","Other, non-Latinx","77.0"
"2021","2021","White, non-Latinx","6534.0"
"2021","2021","White, non-Latinx","3090.0"
"2021","2021","Other, non-Latinx","329.0"
"2021","2021","Other, non-Latinx","124.0"
"2021","2021","Latinx","164.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Latinx","85.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","4440.0"
"2021","2021","Other, non-Latinx","109.0"
"2021","2021","Other, non-Latinx","138.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","63.0"
"2021","2021","Other, non-Latinx","272.0"
"2021","2021","Latinx","874.0"
"2021","2021","Asian, non-Latinx","131.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","60.0"
"2021","2021","White, non-Latinx","4932.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx",""
"2021","2021","Asian, non-Latinx","69.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","552.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","513.0"
"2021","2021","Latinx","411.0"
"2021","2021","Other, non-Latinx","105.0"
"2021","2021","Other, non-Latinx","53.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Black, non-Latinx","78.0"
"2021","2021","Latinx","113.0"
"2021","2021","Other, non-Latinx","119.0"
"2021","2021","Other, non-Latinx","175.0"
"2021","2021","Asian, non-Latinx","869.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","84.0"
"2021","2021","Other, non-Latinx","53.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","White, non-Latinx","4476.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","9246.0"
"2021","2021","Asian, non-Latinx","2195.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","124.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","98.0"
"2021","2021","Latinx","1914.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","188.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","82.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","6300.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx","160.0"
"2021","2021","Other, non-Latinx","79.0"
"2021","2021","White, non-Latinx","7968.0"
"2021","2021","Other, non-Latinx","78.0"
"2021","2021","Black, non-Latinx","643.0"
"2021","2021","Other, non-Latinx","132.0"
"2021","2021","Other, non-Latinx","106.0"
"2021","2021","Other, non-Latinx","156.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","83.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","503.0"
"2021","2021","Asian, non-Latinx","500.0"
"2021","2021","Other, non-Latinx","998.0"
"2021","2021","Other, non-Latinx","156.0"
"2021","2021","Asian, non-Latinx","130.0"
"2021","2021","Other, non-Latinx","69.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","12128.0"
"2021","2021","Latinx","2210.0"
"2021","2021","White, non-Latinx","5169.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","100.0"
"2021","2021","Other, non-Latinx","91.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","431.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","56.0"
"2021","2021","White, non-Latinx","3995.0"
"2021","2021","Latinx","463.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","251.0"
"2021","2021","White, non-Latinx","292088.0"
"2021","2021","Asian, non-Latinx","90.0"
"2021","2021","Asian, non-Latinx","174.0"
"2021","2021","Other, non-Latinx","53.0"
"2021","2021","Other, non-Latinx","465.0"
"2021","2021","Latinx","641.0"
"2021","2021","White, non-Latinx","171.0"
"2021","2021","White, non-Latinx",""
"2021","2021","Other, non-Latinx","50.0"
"2021","2021","Asian, non-Latinx","399.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","2433.0"
"2021","2021","Latinx",""
"2021","2021","Black, non-Latinx","2847.0"
"2021","2021","Other, non-Latinx","103.0"
"2021","2021","White, non-Latinx","1292.0"
"2021","2021","Asian, non-Latinx","78.0"
"2021","2021","Other, non-Latinx","111.0"
"2021","2021","White, non-Latinx","7829.0"
"2021","2021","Asian, non-Latinx","473.0"
"2021","2021","Other, non-Latinx","150.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","91.0"
"2021","2021","Asian, non-Latinx","128.0"
"2021","2021","Black, non-Latinx","2934.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","79.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","6622.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","5161.0"
"2021","2021","Black, non-Latinx","633.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","651.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","160.0"
"2021","2021","Other, non-Latinx","1179.0"
"2021","2021","Black, non-Latinx","380.0"
"2021","2021","Other, non-Latinx","90.0"
"2021","2021","Black, non-Latinx","64.0"
"2021","2021","Other, non-Latinx","70.0"
"2021","2021","Asian, non-Latinx","869.0"
"2021","2021","Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","155.0"
"2021","2021","Latinx","431.0"
"2021","2021","Black, non-Latinx","173.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx","63.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx",""
"2021","2021","Asian, non-Latinx","256.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Latinx",""
"2021","2021","Black, non-Latinx","259.0"
"2021","2021","Other, non-Latinx","75.0"
"2021","2021","Latinx","629.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","519.0"
"2021","2021","White, non-Latinx","6674.0"
"2021","2021","Other, non-Latinx","103.0"
"2021","2021","Black, non-Latinx","757.0"
"2021","2021","Asian, non-Latinx","63.0"
"2021","2021","Black, non-Latinx","747.0"
"2021","2021","Asian, non-Latinx","67.0"
"2021","2021","Latinx","999.0"
"2021","2021","Other, non-Latinx","164.0"
"2021","2021","White, non-Latinx","1374.0"
"2021","2021","Other, non-Latinx","1211.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","60.0"
"2021","2021","White, non-Latinx","2243.0"
"2021","2021","Other, non-Latinx","146.0"
"2021","2021","Black, non-Latinx","208.0"
"2021","2021","Black, non-Latinx","203.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","686.0"
"2021","2021","Other, non-Latinx","79.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","58.0"
"2021","2021","Other, non-Latinx","92.0"
"2021","2021","Other, non-Latinx","149.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","810.0"
"2021","2021","Other, non-Latinx","74.0"
"2021","2021","Other, non-Latinx","326.0"
"2021","2021","White, non-Latinx","4831.0"
"2021","2021","Latinx","1053.0"
"2021","2021","Other, non-Latinx","122.0"
"2021","2021","Other, non-Latinx","58.0"
"2021","2021","White, non-Latinx","1696.0"
"2021","2021","Other, non-Latinx","98.0"
"2021","2021","Other, non-Latinx","143.0"
"2021","2021","Latinx","429.0"
"2021","2021","Other, non-Latinx","101.0"
"2021","2021","Latinx","446.0"
"2021","2021","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","34331.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","Other, non-Latinx","58.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","200.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","3356.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Latinx","289.0"
"2022","2022","Latinx","551.0"
"2022","2022","Asian, non-Latinx","190.0"
"2022","2022","Asian, non-Latinx","150.0"
"2022","2022","Asian, non-Latinx","118.0"
"2022","2022","Latinx","268.0"
"2022","2022","Asian, non-Latinx","210.0"
"2022","2022","Asian, non-Latinx","632.0"
"2022","2022","Latinx","1193.0"
"2022","2022","Asian, non-Latinx","143.0"
"2022","2022","Other, non-Latinx","6916.0"
"2022","2022","Other, non-Latinx","8465.0"
"2022","2022","Other, non-Latinx","1528.0"
"2022","2022","Other, non-Latinx","1351.0"
"2022","2022","Asian, non-Latinx","10839.0"
"2022","2022","Black, non-Latinx","29914.0"
"2022","2022","Other, non-Latinx","8465.0"
"2022","2022","White, non-Latinx","3756.0"
"2022","2022","White, non-Latinx","4105.0"
"2022","2022","Asian, non-Latinx","127.0"
"2022","2022","Other, non-Latinx","586.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","659.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","310.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","194.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","127.0"
"2022","2022","Other, non-Latinx","310.0"
"2022","2022","Latinx","194.0"
"2022","2022","Latinx","215.0"
"2022","2022","Other, non-Latinx","339.0"
"2022","2022","Black, non-Latinx","97.0"
"2022","2022","Asian, non-Latinx","139.0"
"2022","2022","Black, non-Latinx","97.0"
"2022","2022","Other, non-Latinx","586.0"
"2022","2022","White, non-Latinx","3756.0"
"2022","2022","Black, non-Latinx","111.0"
"2022","2022","Other, non-Latinx","61.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","1266.0"
"2022","2022","Black, non-Latinx","1174.0"
"2022","2022","White, non-Latinx","2910.0"
"2022","2022","Other, non-Latinx","61.0"
"2022","2022","Other, non-Latinx","50.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","75.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","2747.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","White, non-Latinx","2747.0"
"2022","2022","Black, non-Latinx","1174.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","87.0"
"2022","2022","Latinx","75.0"
"2022","2022","Other, non-Latinx","50.0"
"2022","2022","Other, non-Latinx","52.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","61.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","3673.0"
"2022","2022","Other, non-Latinx","122.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Black, non-Latinx","505.0"
"2022","2022","Black, non-Latinx","505.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","137.0"
"2022","2022","Other, non-Latinx","113.0"
"2022","2022","White, non-Latinx","3673.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","171.0"
"2022","2022","Other, non-Latinx","102.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","4118.0"
"2022","2022","Black, non-Latinx","581.0"
"2022","2022","Other, non-Latinx","85.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx","85.0"
"2022","2022","Latinx","137.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","113.0"
"2022","2022","White, non-Latinx","6411.0"
"2022","2022","Black, non-Latinx","237.0"
"2022","2022","White, non-Latinx","6990.0"
"2022","2022","Other, non-Latinx","162.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","1539.0"
"2022","2022","Other, non-Latinx","445.0"
"2022","2022","Latinx","1757.0"
"2022","2022","Other, non-Latinx","162.0"
"2022","2022","Asian, non-Latinx","117.0"
"2022","2022","Asian, non-Latinx","136.0"
"2022","2022","Other, non-Latinx","175.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","117.0"
"2022","2022","Other, non-Latinx","399.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","215.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","6411.0"
"2022","2022","Black, non-Latinx","215.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","1539.0"
"2022","2022","Other, non-Latinx","399.0"
"2022","2022","Latinx","2316.0"
"2022","2022","Asian, non-Latinx","1074.0"
"2022","2022","White, non-Latinx","4957.0"
"2022","2022","Black, non-Latinx","633.0"
"2022","2022","Other, non-Latinx","214.0"
"2022","2022","Asian, non-Latinx","903.0"
"2022","2022","White, non-Latinx","5497.0"
"2022","2022","Black, non-Latinx","552.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","68.0"
"2022","2022","Other, non-Latinx","96.0"
"2022","2022","Other, non-Latinx","62.0"
"2022","2022","Other, non-Latinx","214.0"
"2022","2022","Latinx","2316.0"
"2022","2022","White, non-Latinx","4957.0"
"2022","2022","Other, non-Latinx","112.0"
"2022","2022","Other, non-Latinx","236.0"
"2022","2022","Other, non-Latinx","62.0"
"2022","2022","Latinx","2767.0"
"2022","2022","Black, non-Latinx","552.0"
"2022","2022","Asian, non-Latinx","903.0"
"2022","2022","Other, non-Latinx","96.0"
"2022","2022","Latinx","1319.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","6071.0"
"2022","2022","Other, non-Latinx","69.0"
"2022","2022","Asian, non-Latinx","217.0"
"2022","2022","Asian, non-Latinx","186.0"
"2022","2022","Other, non-Latinx","163.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","294.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","261.0"
"2022","2022","Latinx","1558.0"
"2022","2022","Other, non-Latinx","69.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","74.0"
"2022","2022","Other, non-Latinx","151.0"
"2022","2022","Other, non-Latinx","151.0"
"2022","2022","Black, non-Latinx","261.0"
"2022","2022","Asian, non-Latinx","186.0"
"2022","2022","White, non-Latinx","6071.0"
"2022","2022","White, non-Latinx","6619.0"
"2022","2022","Asian, non-Latinx","222.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","1319.0"
"2022","2022","Black, non-Latinx","602.0"
"2022","2022","Latinx","926.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","142.0"
"2022","2022","Asian, non-Latinx","276.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","602.0"
"2022","2022","White, non-Latinx","6044.0"
"2022","2022","Latinx","1174.0"
"2022","2022","White, non-Latinx","6044.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","222.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","744.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","125.0"
"2022","2022","White, non-Latinx","6998.0"
"2022","2022","Latinx","926.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","125.0"
"2022","2022","Black, non-Latinx","1060.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","1060.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","60.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","1386.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","196.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","64.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","99.0"
"2022","2022","Latinx","176.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","114.0"
"2022","2022","White, non-Latinx","1386.0"
"2022","2022","Latinx","176.0"
"2022","2022","Asian, non-Latinx","99.0"
"2022","2022","Other, non-Latinx","60.0"
"2022","2022","White, non-Latinx","1492.0"
"2022","2022","Black, non-Latinx","1225.0"
"2022","2022","Black, non-Latinx","595.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","2742.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","69.0"
"2022","2022","Latinx","347.0"
"2022","2022","Latinx","268.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","2499.0"
"2022","2022","Other, non-Latinx","73.0"
"2022","2022","Other, non-Latinx","73.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","75.0"
"2022","2022","Other, non-Latinx","79.0"
"2022","2022","Latinx","268.0"
"2022","2022","Asian, non-Latinx","69.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","232.0"
"2022","2022","Black, non-Latinx","525.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","2499.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","525.0"
"2022","2022","Other, non-Latinx","105.0"
"2022","2022","Other, non-Latinx","232.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","9047.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","1001.0"
"2022","2022","Latinx","1001.0"
"2022","2022","Asian, non-Latinx","130.0"
"2022","2022","White, non-Latinx","9047.0"
"2022","2022","Asian, non-Latinx","109.0"
"2022","2022","Other, non-Latinx","257.0"
"2022","2022","Other, non-Latinx","105.0"
"2022","2022","Other, non-Latinx","118.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","2165.0"
